Unnamed: 0,id,title,brand,price,weight,cpu,ssd,ram,battery
749,21922150,Laptop Lenovo Legion Y740-15ICHG 81HE003XVN Core i7-8750H/ RTX 2060 6GB/ Win10 (15.6,Lenovo,44300000,2.2,Intel Core i7,,16GB,3 Cell 57WHr
750,14009374,Laptop Lenovo Ideapad 330-14IKBR 81G2007BVN Core i5-8250U/ Dos (14,Lenovo,10950000,,Intel Core i5,True,4GB,2-Cells 30Whr
751,8080351,Laptop Asus Vivobook S15 S510UA-BQ1249T Core i5-8250U/Win10 (15.6,Asus,14909000,1.7,Intel Core i5,False,4GB,3 Cells 42 Whrs
752,45167259,Laptop Asus Vivobook D409DA-EK096T (AMD R3-3200U/ 4GB DDR4 2400MHz/ 512GB SSD M.2 PCIE/ 14 FHD/ Win10) - Hàng Chính Hãng,Asus,9999000,1.6,,True,4GB,2 Cells 32WHrs
753,2066827,Laptop Acer AS E5-576-56GY NX.GRNSV.003 Core i5-8250U/DOS 15.6 inch (Steel Gray) - Hàng Chính Hãng,Acer,10309000,2.2,Intel Core i5,False,4GB,4 Cell Int (2800mAh - 40.8 Wh)
754,22563585,Laptop Lenovo IdeaPad 330-14IKB 81DA0013VN Core i3-7020U/ Win10 (14 FHD) - Hàng Chính Hãng,Lenovo,9429000,1.67,Intel Core i3,False,4GB,2-Cells 30Wh
755,24258286,Laptop Acer Swift 3 SF314-41-R4J1 NX.HFDSV.001 AMD R3-3200U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,Acer,11759000,1.5,AMD Ryzen 3,True,4GB,4-Cell 48Wh Li-ion battery
756,3077923,Laptop HP Probook 450 G5-2ZD39PA Core  i3-7100U/Free Dos (15.6 inch) - Silver - Hàng Chính Hãng,HP,13209000,2.1,Intel Core i3,True,4GB,3 Cell 48 Whrs
757,19670880,Laptop HP Pavilion 15-cs2000TU 6KX21PA Core i3-8145U/ Win10 (15.6 FHD) - Grey - Hàng Chính Hãng,HP,12329000,1.8,Core i3,False,1 x 4GB (2 Khe cắm / Hỗ trợ tối đa 16GB),"3 cell 41 Wh, Pin liền"
758,10669922,Laptop Asus Vivobook X407UF-BV056T Core i5-8250U/ Win10 (14 inch HD) - Hàng Chính Hãng,Asus,12589000,1.5,,False,4GB,3-Cells 33 Whrs
759,39817990,Laptop Asus P3540FA-BR0539 Core i3-8145U/ Win10 (15.6 HD) - Hàng Chính Hãng,Asus,11759000,1.7,Intel Core i3,,4GB,3 Cells 50WHr
760,40938850,Laptop Dell Inspiron 3593 70197458 Core i5-1035G1/ MX230 2GB/ Win10 (15.6 FHD) - Hàng Chính Hãng,Dell,14659000,2.19,,True,4GB,3 Cell 42WHr
761,24258288,Laptop Acer Swift 3 SF314-41-R8VS NX.HFDSV.002 AMD R5-3500U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,Acer,13719000,1.5,AMD Ryzen 5,True,4GB,4-Cell 48Wh Li-ion battery
762,45183896,Laptop Dell Vostro 5490 V4I3101W (Core i3-10110U/ 4GB DDR4 2666MHz/ 128GB M.2 PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hiệu,Dell,13719000,1.49,,,4GB,3 Cell 45WHr
763,19670873,Laptop HP Pavilion 15-cs2033TU 6YZ14PA Core i5-8265U/ Win10 (15.6 FHD) - Grey - Hàng Chính Hãng,HP,14239000,1.85,Intel Core i5,False,4GB,"3-cell, 41 Wh Li-ion"
764,26412842,Laptop Asus Vivobook A512DA-EJ418T AMD R7-3700/ Win10 (15.6 FHD) - Hàng Chính Hãng,Asus,16299000,1.7,AMD Ryzen 7,,8GB,2 Cells 37WHrs
765,19671416,Laptop HP Pavilion 15-cs2057TX 6YZ20PA Core i5-8265U/ MX130 2GB/ Win10 (15.6 FHD) - Grey - Hàng Chính Hãng,HP,14990000,,Intel Core i5,False,4GB,"3-cell, 41 Wh Li-ion"
766,42964505,Laptop ASUS ZenBook Edition 30 UX334FL-A4057T (Core i7-8565U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ MX250 2GB/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,Asus,37429000,1.29,Intel Core i7,,8GB LPDDR3 2133MHz (Onboard),3 Cell 50WHr Lithium-Polymer
767,22044777,Laptop Lenovo ThinkPad T490s 20NXS00200 Core i7-8565U/ Dos (14 FHD IPS) - Hàng Chính Hãng,Lenovo,33629000,,Intel Core i7,True,8GB,3 Cell 57WHr
768,10267521,Laptop Acer Aspire A515-53G-5788 NX.H7RSV.001 Core i5-8265U/Free Dos (15.6,Acer,12949000,2.1,Intel Core i5,False,4GB,"3 cell 61Whrs, Pin liền"
769,11501795,Laptop Lenovo Ideapad 330-15IKB 81DE01JSVN Core i5-8250U/ Dos (15.6 HD) - Hàng Chính Hãng,Lenovo,10199000,1.9,Intel Core i5,,4GB,"2 cell 30 Wh , Pin liền"
770,42964223,Laptop Acer Nitro AN515-54-53P6 NH.Q59SV.02A (Core i5-9300H/ 8GB DDR4/ 512GB SSD/ GTX 1650 4GB/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,Acer,23389000,2.3,Intel Core i5,True,8GB,5 Cell
771,22563579,Laptop HP ProBook 430 G6 5YM98PA Core i5-8265U/ Win10 (13.3 HD) - Hàng Chính Hãng,HP,16099000,1.5,Intel Core i5,False,4GB,"3 cell 45 Wh , Pin liền"
772,40008215,Laptop Lenovo IdeaPad S540-14IWL 81ND006LVN Core i5-8265U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,Lenovo,18099000,,Core i5-8265U,True,8GB,4 Cells 45WHrs
773,42873395,Laptop ASUS TUF Gaming FX705DT-H7138T (AMD R7-3750H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1650 4GB/ 17.3 FHD IPS 120Hz/ Win10) - Hàng Chính Hãng,Asus,22009000,,AMD Ryzen 7 3750H,True,8GB,4 Cell 64WHr
774,22563583,Laptop HP ProBook 430 G6 6UX78PA Core i5-8265U/ Win10 (13.3 HD) - Hàng Chính Hãng,HP,16769000,1.5,Intel Core i5,True,4GB,"3 cell 45 Wh , Pin liền"
775,9691102,Laptop HP Envy 13-ah1012TU 5HZ19PA Core i7-8565U/Win10 (13.3,HP,25809000,1.21,Intel Core i7,True,8GB,"4 cell 53 Wh , Pin liền"
776,29253426,Laptop Dell G5 Inspiron 5590 N5590M Core i5-9300H/ GTX 1650 4GB/ Win10 (15.6 FHD) - Hàng Chính Hãng,Dell,26839000,2.68,Intel Core i5,True,8GB,4cells 60WHr
777,13947741,Laptop HP ProBook 450 G6 6FG83PA Core i7-8565U/MX130/Dos (15.6,HP,23089000,,Intel Core,True,8GB,3-Cell 45 Whr
778,39052408,Laptop Asus ROG Strix SCAR III G531G_N-WAZ209T Core i7-9750H/ RTX 2070 8GB/ Win10 (15.6 FHD IPS 240Hz) - Black - Hàng Chính Hãng,Asus,57369000,2.6,Intel,True,16GB (8GB x 2) DDR4 2666MHz,4 Cell 66WHrs
779,34472888,"Laptop MSI GL65 9SDK-054VN Core i5-9300H/ GTX 1660Ti/ Win10 (15.6 FHD IPS, 120Hz) - Hàng Chính Hãng",MSI,27959000,2.3,Intel Core i5,,8GB,6 Cell 51WHr
780,10455557,Laptop Lenovo ThinkPad Wing T480 14inch - Màu Bạc,Lenovo,25461000,,4 lõi,True,8GB,
781,10488598,Lenovo (lenovo) small new Air15.6-inch thin and high-performance notebook computer (I5-8265U 8G 512G PCIE MX150 Office2016),Lenovo,21922000,,,,,
782,2937481,Máy Tính Bảng Honor Phiên Bản 9.6 inch - Xám,Honor,3519000,0.78,,,2GB,
783,14011537,Laptop HP ProBook 450 G6 6FG98PA Core i5-8265U/ MX130/ Dos (15.6,HP,17165000,,13422d Intel Core i5-8265U,,1 x 4GB DDR4 2666MHz (2 Khe cắm / Hỗ trợ tối đa 16GB),"3 cell 45 Wh , Pin liền"
784,21017341,Laptop Acer Swift 1 SF114-32-C9FV NX.GXQSV.002 Celeron N4000/ Win10 (14 FHD IPS) - Hàng Chính Hãng,Acer,9579000,,Intel Celeron,False,1 x 4GB,"3 cell 53 Wh, Pin liền"
785,14289658,Laptop Dell Inspiron 3576 70157552 Black Core i5-8250U 4GB 1T AMD R7 520 2GB 15.6,Dell,11989000,,,,,
786,34600730,Laptop HP Probook 440 G6 (Intel Core I5 - 8265U/ 8GB RAM DDR4/ 256GB SSD/ 14,HP,16390000,,,,,
787,21010660,Laptop Dell Vostro 3480 2K47M1 Core i5-8265U/ Radeon 520/ Win10 (14 HD) - Hàng Chính Hãng,Dell,13879000,1.8,"Intel Core i5-8265U (1.6 GHz - 3.9 GHz / 6MB / 4 nhân, 8 luồng)",,4GB DDR4 Bus 2666MHz,3 Cell Int (42Wh)
788,32849503,Laptop Dell Inspiron 7573 Black I7 8550U 16GB 256GB 15.6UHD Touch W10- Black- Stylus -Flip 360 - Hàng Nhập Khẩu ,Dell,26290000,,,,,3Cell
789,16838322,Laptop Dell Inspiron 3480 N4I5107WS i5-8265U 8GB 256GB 14,Dell,13990000,,,,,3 cell - 42Whr
790,21873371,DELL VOSTRO V5481 V4I5229W (I58265-4-1TB-ON-W10) URBAN GRAY - Hàng chính hãng,Dell,16390000,,,,,
791,11197206,Laptop Dell Vostro 5581 70175950 Core i5-8265U/ Win10 + Office365 (15.6,Dell,15700000,1.55,Intel Core i5,False,4GB,3 Cell 42Whrs
792,25761732,HP Elitebook 830 G5 I7-8550U 8GB 512SS 13.3FHD W10P Silver - Hàng nhập khẩu ,HP,24990000,,,,,3Cell
793,10971931,Laptop Asus Vivobook S14 S430FA-EB043T Core i5-8265U/ Win10 (14,Asus,15839000,1.4,Intel Core i5,True,4GB,3 Cell 42 Whrs
794,32349089,Laptop Asus Vivobook X409UA-EK092T Core i3-7020U/ Win10 (14 FHD) - Hàng Chính Hãng,Asus,9639000,1.6,Intel Core i3,False,4GB,2 Cells 32WHrs
795,17053797,Laptop Asus TUF Gaming FX705DT-AU017T AMD R7-3750H/ GTX 1650 4GB/ Win10 (17.3,Asus,21959000,2.6,AMD Ryzen 7-3750H,True,8GB,4 Cell 64WHr
796,14011545,Laptop HP ProBook 450 G6 5YM80PA Core i5-8265U/ Dos (15.6,HP,16359000,,13422d Intel Core i5-8265U,,1 x 8GB DDR4 2666MHz (2 Khe cắm / Hỗ trợ tối đa 16GB),"3 cell 45 Wh , Pin liền"
797,39110609,Laptop Asus Vivobook X509FJ-EJ153T Core i5-8265U/ MX230 2GB/ Win10 (15.6 FHD) - Hàng Chính Hãng,Asus,13979000,1.8,Intel Core i5,False,1 x 4GB,"2 cell 32 Wh, Pin liền"
798,5682733,Laptop Lenovo ThinkPad E480 (35CD) 14-inch (i5-7200U 4G 500G Win10),ThinkPad,16900000,,,,,
799,32347383,Laptop HP 15s-du0038TX 6ZF72PA Core i5-8265U/ MX130 2GB/ Win10 (15.6 HD) - Hàng Chính Hãng,HP,14239000,,,,"4GB DDR4 2400MHz (1x SO-DIMM socket, up to 16GB SDRAM)",3 Cell 41WHr
800,32347389,Laptop HP 15s-du0068TX 8AG28PA Core i5-8265U/ MX130 2GB/ Win10 (15.6 HD) - Hàng Chính Hãng,HP,15529000,,,,"8GB DDR4 2400MHz (1x SO-DIMM socket, up to 16GB SDRAM)",3 Cell 41WHr
801,10424625,Laptop Lenovo ThinkPad Wing 480 (41CD) (i7-8550U 8G 512GSSD 2G FHD) - Màu Bạc,ThinkPad,31237000,,,,,
802,24850329,"Laptop ASUS A512DA-EJ418T Chip AMD Ryzen R7-3700U, 8GB, 512 SSD, 15'6 inches - Hàng chính hãng",Asus,16490000,,,,,
803,8284738,Microsoft Surface Pro 2017 - Core m3/ 4GB/ 128GB SSD With Surface Signature Type Cover (LJJ-00001) - Hàng Chính Hãng,Microsoft,18700000,768,Intel 7th Gen Core m3,True,4GB,Lithium-Polymer
804,42699716,"Laptop AVITA LIBER U13, 13.3",Avita,15990000,,,,,
805,21572593,Laptop HP 15 BS768TX (3VM55PA). Intel Core i7 8550U - Hàng Chính Hãng ,HP,16390000,,,,,
806,8341073,Laptop Dell Inspiron 5370 N3I3002W Core i3-8130U/Win10 (13.3 inch) (Bạc) - Hàng Chính Hãng,Dell,13790000,,,,,3 Cell - 38Whr-Pin liền
807,24841830,Dell Inspiron 3580 70184569 I5-8265U 4GB 1TB 2GB 15.6inch FHD W10 Black - Hàng chính hãng ,Dell,13490000,,,,,3Cell
808,42697415,"Laptop AVITA LIBER U13, 13.3",Avita,15990000,,,,,
809,24605733,Dell Inspiron 3573-70178837 : N5000U | 4GB RAM | 500GB HDD | UHD Graphics 605 | 15.6 HD | FreeDos - Hàng Chính Hãng,Dell,7490000,,,,,
810,44150149, Dell Inspiron 3493 N4I5136W S - Silver I5 1035G1 8GB 256GB SSD 14FHD Win 10 - Hàng Chính Hãng ,Dell,14990000,1.66,,,,
811,15625953,Laptop Lenovo Ideapad 130-15IKB (81H7007JVN): Core i5-8250U / FreeDos (15.6,Lenovo,10359000,,,,,
812,28255142,"Laptop Lenovo IdeaPad L340-15IRH 81LK007JVN Core i7-9750H, Nvidia GTX 1050 3GB, Free Dos (15.6 FHD IPS) - Hàng Chính Hãng",Lenovo,19150000,,,,,
813,33584961,"Laptop ASUS S431FA-EB076T Core i5-8265U, 8GB,  512GB,  14",Asus,16790000,,,,,
814,22555300,Laptop Asus Vivobook 15 A512FA-EJ099T i3-8145U 15.6,Asus,11290000,,,,,
815,24864624,Dell Vostro 5481 : i5-8265U | 4GB RAM | 1TB HDD | UHD Graphics 620 | 14.0 FHD IPS | Finger | Win10 - Hàng nhập khẩu,Dell,15490000,,,,,
816,16946393,Laptop MSI GL73 9SD 276VN - Hàng chính hãng,MSI,35900000,,,,,
817,26665977,Laptop ACER Swift 5 SF515-51T-51UF i5-8265U/8GD4/256GSSD_PCIe/15.6FHDT/IPS/FP/BT5/3C/ALU/XANH/W10SL - hàng chính hãng,Acer,28000000,,,,,
818,20849246,Microsoft Surface Pro 2018 - Core i5-8250U/8G/128GB - Hàng Nhập Khẩu,Microsoft,21750000,775,Intel Core 8th Gen i5,True,8GB,Lithium-Polymer
819,24258293,Laptop Acer Nitro 5 AN515-54-778L NH.Q59SV.016 Core i7-9750H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS 144Hz) - Hàng Chính Hãng,Acer,32200000,2.3,Intel Core i7,True,8GB,4-cell 3.57_55Wh Li-Polymer battery
820,11435982,Combo Laptop Acer Predator Helios 300 PH315-51-759Y Core i7-8750H/ Dos (15.6,Acer,32990000,,,,,4 Cell 48 WHrs
821,26667479,Laptop ACER Swift 7 SF714-52T-76C6 i7-8500Y/16GD3/512GSSD_PCIe/14.0FHDT/IPS/FP/BT5/3C/MAG/ĐEN/W10SL - Hàng chính hãng,Acer,49000000,,,,,
822,26664212,Laptop Acer Swift 3 SF314-55G-59YQ (NX.H3USV.002) (14,Acer,28000000,,,,,
823,24764062,Laptop Acer Nitro AN515 54 71HS i7 9750H/8GB/256GB/GTX1650/Win10 (NH.Q59SV.018) - Hàng chính hãng,Acer,27000000,,,,,
824,14533219,Laptop ASUS X441MA-GA024T. Intel pentium N5000 (14inch) - Hàng Chính Hãng ,Asus,6890000,,,,,
825,21729643,Laptop Asus X507UF-EJ117T. Intel Core  I3 8130U (15.6inch) -Hàng Chính Hãng ,Asus,11290000,,,,,
826,5658053,Laptop HP Envy X360 13-ag0007AU – R5-2500U (13.3 inch),HP,28311000,,,,,
827,9734359,Laptop Asus Vivobook A411UA-EB688T Intel Core I3 8130U/Win 10  (14inch) - Hàng Chính Hãng,Asus,9990000,,,,,3Cell 42Whr - Pin liền
828,10282420,Laptop Asus Vivobook X507MA-BR211T Pentium N5000 4G Windows 10 - Hàng Chính Hãng,Asus,7389000,,,,,3 Cells 33 Whrs- Pin liền
829,19258115,Laptop Dell Vostro 5581 70175955 S1 I5 8GB 1TB 128SSD 15.6,Dell,17490000,,,,,3 Cell 42WHr
830,7315879,Laptop HP 15 DA0054TU (4ME68PA) CORE i3 7020U / Win 10 (15.6 inch FullHD) - Hàng Chính Hãng,HP,9790000,,,,,Li-Ion 3 cel
831,40561441,Laptop Dell Vostro 5581 70194501 S I5 82565U 8GB 256SSD 15.6' FHD Finger W10H - Urban Gray- Hàng Chính Hãng ,Dell,16790000,1.55,,,,
832,10495746,Laptop Gaming Shenzhou (HASEE) Ares Z7-KP5DC,HASEE,23730000,,4 lõi,True,8GB,
833,10503954,Lenovo (Lenovo) Wei 6 14-inch business thin and light notebook (i5-8250U 8G 256G PCIe SSD FHD MX150 Win10 two-year home) shark gray,Lenovo,22594000,,,,,
834,10267528,Laptop Acer Swift 5 SF514-53T-720R NX.H7HSV.002 Core i7-8565U/Win10 (14,Acer,27000000,1,Intel Core i7,True,8GB,"2 cell 36Whrs, Pin liền"
835,29253417,Laptop Dell G5 Inspiron 5590 4F4Y41 Core i7-9750H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Dell,32490000,2.68,Intel Core i7,True,8GB,4cells 60WHr
836,2288221,Laptop Dell Vostro V5471 42VN54DW02 Core i5-8250U/Win 10 (14 inch) - Silver - Hàng Chính Hãng,Dell,21690000,1.66,Intel Core i5,True,8GB,3 Cells 42 Whrs
837,45167262,"Laptop Asus Vivobook D409DA-EK093T (AMD R5-3500U/ 4GB DDR4 2400MHz/ 1TB 5400rpm, x1 slot SSD M.2/ 14 FHD/ Win10) - Hàng Chính Hãng",Asus,10929000,1.6,,True,4GB,2 Cells 32WHrs
838,10267508,Laptop HP 348 G4 4XU26PA Core i3-8130U/Free Dos (14.0,HP,9949000,2,Intel Core i3,False,4GB,4 Cell 40WHr
839,32347380,Laptop HP 15s-du0105TU 8EC92PA Core i5-8265U/ Win10 (15.6 HD) - Hàng Chính Hãng,HP,14809000,,,,"8GB DDR4 2400MHz (1x SO-DIMM socket, up to 16GB SDRAM)",3 Cell 41WHr
840,14009354,Laptop Acer Aspire A5 A514-51-37ZD NX.H6USV.003 Core i3-8145U/ Win10 (14,Acer,11029000,,Intel Core i3,False,4GB,"3 cell 61 Wh , Pin liền"
841,45173077,"Laptop Dell Inspiron 3493 N4I5136W (Core i5-1035G1/ 4GB DDR4 2666MHz/ 1TB 5400rpm, x1 slot SSD M.2 PCIe/ 14 FHD/ Win10) - Hàng Chính Hãng",Dell,13519000,1.79,Intel Core i5,False,4GB,3 Cell 42WHr
842,16886414,Laptop Lenovo Ideapad 330-15IKB 81DE024CVN Core i5-8250U/ Win10 (15.6 FHD) - Hàng Chính Hãng,Lenovo,12689000,2.2,Intel Core i5,False,4GB,"2 cell 30 Wh , Pin liền"
843,10267522,Laptop Acer Aspire A515-53G-564C NX.H82SV.001 Core i5-8265U/Free Dos (15.6,Acer,13309000,2.1,Intel Core i5,False,4GB,"3 cell 61Whrs, Pin liền"
844,21922142,Laptop HP ProBook 430 G6-5YM96PA Core i3-8145U/ DOS (13.3 HD) - Hàng Chính Hãng,HP,12379000,1.4,Intel Core i3,,1 x 4GB,"3 cell 45 Wh , Pin liền"
845,22563604,Laptop HP 250 G7 6MM08PA Core i5-8265U/ MX110/ Dos (15.6 FHD) - Hàng Chính Hãng,HP,14189000,1.8,Intel Core i5,False,4GB,"3 cell 41 Wh , Pin liền"
846,19599038,Laptop HP 250 G7 6NY71PA Core i5-8265U/ Dos (15.6 FHD) - Hàng Chính Hãng,HP,13099000,1.8,Intel Core i5,False,4GB,"3 cell 41 Wh , Pin liền"
847,19670891,Laptop HP Pavilion 15-cs2056TX 6YZ11PA Core i5-8265U/ MX130 2GB/ Win10 (15.6 FHD) - Gold - Hàng Chính Hãng,HP,15199000,,Intel Core i5,False,4GB,"3-cell, 41 Wh Li-ion"
848,40937987,Laptop Dell Inspiron 3593 70197457 Core i5-1035G1/ MX230 2GB/ Win10 (15.6 FHD) - Hàng Chính Hãng,Dell,14659000,2.19,,True,4GB,3 Cell 42WHr
849,45267440,Laptop Dell Inspiron 3480 N4I5107W (Core i5-8265U/ 4GB DDR4 2666MHz/ 1TB 5400rpm/ 14 HD/ Win10) - Hàng Chính Hãng,Dell,13259000,1.66,,True,4 GB,Li-Ion 3 cell
850,32349904,Laptop Acer Aspire 5 A514-52-54L3 NX.HDTSV.003 Core i5-8265U/ Win10 (14 FHD) - Hàng Chính Hãng,Acer,12999000,,Intel Core i5,False,4GB,"4 cell 48 Wh , Pin liền"
851,17519360,Laptop Asus Vivobook S15 S530UN-BQ397T Core i5-8250U/ MX150 2GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Asus,17429000,1.8,"Intel Core i5-8250U (1.6GHz upto 3.4GHz, 4Cores, 8Threads, 6MB Cache, FSB 4GT/s)",True,"4GB DDR4-2400MHz, 2 Slots RAM",3-Cells 42 Whrs
852,32349898,Laptop Acer Swift 3 SF314-56-50AZ NX.H4CSV.008 Core i5-8265U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,Acer,17539000,,Intel Core i5 Coffee Lake,True,8GB,"Li-Ion 4 cell, Pin liền"
853,14011555,Laptop HP ProBook 430 G6 5YN00PA Core i5-8265U/ Dos (13.3,HP,15999000,,13422d Intel Core i5-8265U,,1 x 4GB DDR4 2666MHz (2 Khe cắm / Hỗ trợ tối đa 16GB),"3 cell 45 Wh , Pin liền"
854,1746289,Laptop Lenovo V330-14IKBR 81B0008LVN Core i5-8250U/Free Dos (14 inch) - Grey - Hàng Chính Hãng,Lenovo,12899000,1.55,Intel Core i5,False,4GB,2 Cell 30 Whrs
855,43071454,Laptop Acer Nitro 5 AN515-43-R84R NH.Q5XSV.001 (AMD R5-3550H/ 8GB DDR4 2666MHz/ 256GB SSD M.2 PCIE/ RX 560X 4GB/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,Acer,17379000,,AMD Ryzen 5,True,8GB,4 cell 55 Wh
856,42964503,Laptop ASUS ZenBook UX334FL-A4063T (Core i5-8265U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ MX250 2GB/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,Asus,23349000,1.22,Intel Core i5,,8GB,3 Cell 50WHr Lithium-Polymer
857,45121270,Laptop Dell Inspiron 5491 N4TI5024W (Core i5-10210U/ 8GB DDR4 2666MHz/ 512GB PCIe NVMe/ MX230 2GB/ 14 FHD/ Win10) - Hàng Chính Hãng,Dell,22629000,,Intel Core i5,,8GB DDR4 2666MHz,3 Cell 42WHr
858,850013,Laptop HP Probook 450 G5 2XR66PA i7-8550U/FreeDOS 15.6 inch - Hàng Chính Hãng,HP,19539000,,,,8GB,3 Cell 48WHr
859,12596911,Laptop HP Elitebook x2 1013 G3 5DJ72PA Core i5-8250U/win10 (13.3,Asus,38899000,1.17,,,256GB,4 cell 50 Wh
860,45255375,Laptop Dell Inspiron 5593 N5593A (Core i7-1065G7/ 8GB DDR4 2666MHz/ 512GB PCIe NVMe/ MX230 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng,Dell,23139000,1.83,,,8GB DDR4 2666MHz,3 Cell 42WHr
861,13947743,Laptop HP ProBook 440 G6 5YM73PA Core i7-8565U/Dos (14,HP,21739000,,Intel Core,True,8GB,3-Cell 45 Whr
862,40151275,Laptop Acer Nitro AN515-54-76RK NH.Q59SV.023 Core i7-9750H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Acer,26459000,2.3,Intel Core i7,True,8GB,4-cell 3570 mAh
863,24258281,Laptop Acer Predator Helios 300 PH315-52-7688 NH.Q54SV.002 Core i7-9750H/ RTX 2060 6GB/ Win10 (15.6 FHD IPS 144Hz) - Hàng Chính Hãng,Acer,41629000,2.4,Intel Core i7,True,16GB,4 Cell 48 WHrs
864,34435655,Laptop Acer Nitro 5 AN515-54-778L NH.Q59SV.016 Core i7-9750H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS 144Hz) - Hàng Chính Hãng,Acer,30639000,,Intel Core i7,,"8GB DDR4 2666MHz (2 Slots RAM, Max 32GB)",4-cell 3.57_55Wh Li-Polymer battery
865,19671414,Laptop HP Pavilion 15-cs2034TU 6YZ06PA Core i5-8265U/ Win10 (15.6 FHD) - Hàng Chính Hãng,HP,13990000,1.85,Intel Core i5,False,4GB,"3-cell, 41 Wh Li-ion"
866,14009358,Laptop Acer Aspire A5 A514-51-35NN NX.H6USV.001 Core i3-8145U/ Linux (14,Acer,10309000,1.9,Intel Core i3,False,4GB,
867,14011551,Laptop HP ProBook 430 G6 5YN03PA Core i7-8565U/ Dos (13.3,HP,20569000,,Intel Core i7-8565U,,,3-Cell 45 WHr
868,10741002,Laptop Dell Vostro 7580 70159096 Core i7-8750H/ Win10 (15.6 inch FHD) - Hàng Chính Hãng,Dell,29049000,2.8,,True,8GB,"4 cell 56 Wh , Pin liền"
869,42873402,Laptop ASUS ROG Strix G G531-VAL319T (Core i7-9750H/ 16GB DDR4 2666MHz/ 512GB SSD PCIE/ RTX 2060 6GB/ 15.6 FHD IPS 120Hz/ Win10) - Hàng Chính Hãng,Asus,37049000,2.4,9750H,True,16GB,4 Cell 66WHrs
870,11507833,Laptop Lenovo Ideapad 330-15IKBR 81DE01JPVN Core i7-8550U/ Win10 (15.6 HD) - Hàng Chính Hãng,Lenovo,18140000,,Intel Core i7-8550U,,4GB DDR4-2400MHz,2-Cells 30Whr
871,10647193,Laptop Asus X407MA-BV169T N5000/ Win10 (14 inch) - Hàng Chính Hãng,Asus,7099000,1.7,,False,1 x 4GB DDR4 2400MHz (1 Khe cắm / Hỗ trợ tối đa 8GB),"3 cell 33 Wh, Pin liền"
872,653365,Laptop Asus Zenbook UX490UA-BE009TS Core i7-7500U / Win 10 - Xanh (14inch) - Hàng Chính Hãng,Asus,32990000,1.1,Intel Core i7,True,8GB,4 Cells 46 Whrs Polymer
873,10498924,Máy Tính Bảng Huawei M5 Youth version - 10.1 Inch 4/64G,Huawei,6694000,,Hisilicon Kirin659,,4GB,Lithium
874,10674139,Laptop Asus Vivobook A411UN-BV349T Core i5-8250U/Win10 (14 inch HD) - Hàng Chính Hãng,Asus,12299000,1.35,,False,4GB,3 Cells 42 Whrs
875,35286396,Laptop Dell Vostro 3580 V3580I Core i5-8265U/ Win10 (15.6 FHD)/ AMD Radeon 520 with 2GB GDDR5 - Hàng Chính Hãng,Dell,14500000,,,,,
876,5568623,Laptop Asus Vivobook S14 S430UA-EB003T Core i3-8130U/Win10 (14.0,Asus,12150000,1.4,Intel Core i3,False,4GB,3 Cell 42 Whrs
877,19569294,Laptop Dell Vostro 3480 70183778 Core i5-8265U/ Win10 (14 HD) - Hàng Chính Hãng,Dell,13550000,1.8,Intel Core i5,False,4GB,"3 cell 42 Wh, Pin liền"
878,13986878,Laptop ASUS VivoBook 15 X505ZA-EJ505T AMD R5-2500U/ Win10 (15.6,Asus,12990000,1.7,13422d AMD Ryzen 5,False,1 x 4GB Onboard,"3 cell 42 Wh , Pin liền"
879,16877118,Laptop Asus TUF Gaming FX705DY-AU061T AMD R5-3550H/ RX 560X 4GB/ Win10 (17.3 FHD IPS) - Hàng Chính Hãng,Asus,20990000,,,True,8GB,4-Cells 48 Whrs
880,32347387,Laptop HP 348 G5 7XJ58PA Core i3-7020U/ Dos (14 HD) - Hàng Chính Hãng,HP,9990000,,,,"4GB DDR4 2400MHz (2x SO-DIMM socket, up to 16GB SDRAM)",3 Cell 50WHr
881,45163008,Laptop Asus ExpertBook P5440FA-BM0553T (Core i5-8265U/ 8GB DDR4 2400MHz/ 512GB SSD M.2 PCIE/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,Asus,17579000,1.23,,,"8GB DDR4 2400MHz Onboard (1x SO-DIMM socket, up to 12GB SDRAM)",3 Cells 50WHr
